日期,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,自然流量转化金额,自然流量曝光量,平台助推总成交,平台助推直接成交,平台助推点击
2025-09-11,678410193065,商品,云米小蓝调电热水器60升3200W家用租房卫生间洗澡速热一级能效,1059,9,7.66,0.0085,0.85,7.23,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,0,1,0.11111,0,0,,1,7.66,1,7.66,0,,0,7.66,0,0.00,0,0,0,0,0.00,0,15,9,9,1,0,0,0.01416,6,2,0,,0,0.00,0,0,,,0.00,94,0.00,0.00,0
2025-09-11,678371690118,商品,云米电热水器50L升3200W家用速热触摸屏控制小蓝调,498,5,10.67,0.01004,2.13,21.43,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,1,1,0.4,0,0,,2,5.34,2,5.34,0,,0,5.34,0,0.00,0,0,0,0,0.00,0,9,5,2,0.4,0,0,0.01807,4,2,0,,0,0.00,0,0,,,19.23,124,0.00,0.00,0
2025-09-11,671890389960,商品,云米家用净水器ro反渗透净水机Super Y1200G管线机前置过滤器套餐,1650,24,104.68,0.01455,4.36,63.44,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,5,3,2,0.20833,2,1,104.68,8,13.09,7,14.95,3,52.34,0.08333,20.94,0,0.00,2,0,0,0,0.00,3,132,21,15,0.71429,0,0,0.08,107,6,0,,0,0.00,0,0,,,6.20,67,0.00,0.00,0
2025-09-11,656747298911,商品,云米10公斤超薄滚筒洗衣机除菌家用全自动洗烘干一体机Super2S,156,5,3.99,0.03205,0.80,25.58,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,8,5,3,0.6,0,0,0.05128,3,2,0,,0,0.00,0,0,,,0.00,10,0.00,0.00,0
2025-09-11,655513921354,商品,【超值套装】云米油烟机家用大吸力侧吸抽油烟机厨房净油烟旗舰店,853,19,73.34,0.02227,3.86,85.98,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,0,1,0.05263,0,0,,1,73.34,1,73.34,0,,0,73.34,1,2999.00,0,0,0,0,0.00,0,64,16,11,0.6875,0,0,0.07503,44,4,0,,0,0.00,0,0,,,3.33,58,0.00,0.00,0
2025-09-11,628098391023,商品,[超薄嵌入]云米滚筒洗衣机10公斤大容量全自动家用洗烘一体机m1,353,6,5.25,0.017,0.88,14.87,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,16,6,4,0.66667,0,0,0.04533,10,3,0,,0,0.00,0,0,,,0.00,11,0.00,0.00,0
2025-09-11,625597690034,商品,云米净水器小蓝调600G+反渗透RO净水机家用直饮厨房已接入米家APP,1219,85,471.22,0.06973,5.54,386.56,0.00,0,0.00,0,0.00,0,4245.00,0.00,4245.00,5,5,0,0.05882,9.01,94.24,15,13,2,0.17647,3,0,,18,26.18,18,26.18,3,157.07,0.03529,31.41,11,27489.00,3,0,0,0,0.00,11,247,59,46,0.77966,0,0,0.20263,148,4,5,1,0,0.00,0,5,1,849.00,918.72,1434,0.00,0.00,0
2025-09-11,622906064684,商品,云米蓝调2节能燃气热水器13L智能恒温家用洗澡防冻已接入米家APP,7337,84,110.59,0.01145,1.32,15.07,0.00,0,0.00,0,0.00,0,664.00,0.00,664.00,1,1,0,0.0119,6.00,110.59,2,1,1,0.02381,0,1,110.59,3,36.86,2,55.30,1,,0,55.30,1,1299.00,0,0,0,0,0.00,4,182,67,53,0.79104,0,0,0.02481,45,3,1,1,0,0.00,0,1,1,664.00,346.18,752,0.00,0.00,0
2025-09-11,618018564033,商品,云米智能马桶泡沫盾座便器虹吸座圈恒温小鲸鱼2正品官方旗舰店,10,2,4.74,0.2,2.37,474.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,3,2,2,1,0,0,0.3,1,2,0,,0,0.00,0,0,,,6.65,0,0.00,0.00,0
2025-09-11,608854445255,商品,云米燃气热水器家用洗澡16升恒温零冷水天然气热水器Zero,1249,6,7.85,0.0048,1.31,6.29,0.00,0,0.00,0,0.00,0,1099.00,0.00,1099.00,1,1,0,0.16667,140.00,7.85,0,0,0,0,0,0,,0,,0,,0,,0,,1,4999.00,0,0,0,0,0.00,1,17,6,5,0.83333,0,0,0.01361,8,3,1,1,0,0.00,0,1,1,1099.00,244.70,531,0.00,0.00,0
2025-09-11,606905855126,商品,云米Air电热水器扁桶双胆家用小户型速热储水式洗澡即热智控60升,2232,11,1.88,0.00493,0.17,0.84,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,19,10,8,0.8,0,0,0.00851,0,2,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
2025-09-11,604198801818,商品,【旗舰爆款】云米厨房垃圾处理器家用厨余垃圾粉碎机厨余搅碎机,165,11,40.64,0.06667,3.69,246.30,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,4,4,0,0.36364,0,0,,4,10.16,4,10.16,0,,0,10.16,0,0.00,0,0,0,0,0.00,2,28,10,10,1,0,0,0.1697,17,3,0,,0,0.00,0,0,,,63.97,139,0.00,0.00,0
2025-09-11,578994373748,商品,云米电热水器1A热水器洗澡家用60升速热一级能效节能省电电热水器,6,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,0.00,0,0.00,0.00,0
